Date,Open,High,Low,Close,Adj Close,Volume
2008-12-31,43.700001,45.099998,43.700001,44.669998,32.588902,6277400
2009-01-02,44.910000,46.980000,44.709999,46.910000,34.223099,7117200
2009-01-05,46.900002,47.119999,45.810001,46.080002,33.617569,11098700
2009-01-06,46.790001,46.799999,45.410000,45.799999,33.413292,10863400
2009-01-07,45.220001,45.599998,43.200001,43.669998,31.859352,9026500
2009-01-08,42.930000,44.110001,42.520000,44.020000,32.114716,9384200
2009-01-09,43.910000,44.060001,42.250000,43.200001,31.516476,8872300
2009-01-12,43.000000,43.099998,40.630001,41.189999,30.050079,9583700
2009-01-13,41.110001,41.889999,40.549999,41.400002,30.203299,9281600
2009-01-14,40.000000,40.340000,38.250000,39.349998,28.707712,17261700
2009-01-15,39.160000,39.980000,37.290001,39.389999,29.046921,15448300
2009-01-16,40.590000,40.590000,38.060001,39.549999,29.164919,12890100
2009-01-20,39.150002,39.630001,38.000000,38.320000,28.257895,11889900
2009-01-21,39.270000,39.709999,37.720001,39.549999,29.164919,10287000
2009-01-22,38.889999,39.000000,36.330002,37.230000,27.454103,19268200
2009-01-23,35.990002,37.230000,35.009998,35.660000,26.296354,22677400
2009-01-26,33.599998,34.240002,31.700001,32.669998,24.091469,47390400
2009-01-27,33.240002,33.419998,32.099998,32.320000,23.833374,20354500
2009-01-28,33.259998,33.509998,32.619999,33.000000,24.334822,13466700
2009-01-29,32.610001,32.660000,31.629999,31.850000,23.486786,14575000
2009-01-30,31.580000,31.730000,30.059999,30.850000,22.749369,20956900
2009-02-02,30.100000,30.799999,29.600000,30.290001,22.336414,16966700
2009-02-03,29.809999,31.030001,29.809999,29.990000,22.115187,18880200
2009-02-04,30.440001,31.570000,30.200001,30.600000,22.565022,17419200
2009-02-05,30.350000,32.090000,30.200001,31.610001,23.309809,17793300
2009-02-06,32.380001,33.849998,32.209999,33.279999,24.541288,17010100
2009-02-09,33.470001,33.599998,32.400002,32.720001,24.128338,9063700
2009-02-10,32.860001,33.310001,30.610001,30.920000,22.800991,17205600
2009-02-11,31.350000,31.930000,30.650000,31.129999,22.955849,10544900
2009-02-12,30.750000,31.090000,30.030001,31.020000,22.874727,13662000
2009-02-13,31.410000,31.840000,30.850000,30.940001,22.815737,10182000
2009-02-17,30.299999,30.500000,28.520000,28.980000,21.370392,22207000
2009-02-18,29.160000,29.219999,27.770000,28.440001,20.972189,17863600
2009-02-19,28.950001,28.980000,26.860001,27.020000,19.925047,17837600
2009-02-20,26.139999,27.270000,26.020000,26.660000,19.659582,19735100
2009-02-23,27.260000,27.260000,25.059999,25.120001,18.523958,16294800
2009-02-24,25.250000,26.320000,24.420000,26.040001,19.202385,22352400
2009-02-25,26.040001,26.049999,24.360001,25.030001,18.457590,17736700
2009-02-26,25.400000,25.719999,24.150000,24.230000,17.867659,14299600
2009-02-27,23.750000,25.230000,23.500000,24.610001,18.147877,16872900
2009-03-02,24.070000,24.200001,22.030001,22.170000,16.348574,21017600
2009-03-03,22.650000,23.290001,21.709999,22.469999,16.569796,22397200
2009-03-04,23.809999,26.389999,23.660000,25.440001,18.759935,37251600
2009-03-05,24.700001,24.700001,23.180000,23.490000,17.321968,21400000
2009-03-06,23.900000,24.910000,22.520000,23.230000,17.130239,19993500
2009-03-09,22.879999,24.860001,22.719999,23.920000,17.639053,19510700
2009-03-10,24.760000,26.969999,24.530001,26.510000,19.548969,22468000
2009-03-11,26.969999,27.129999,25.660000,26.309999,19.401493,15780700
2009-03-12,26.209999,27.170000,25.270000,27.020000,19.925047,13783900
2009-03-13,27.440001,27.610001,26.020000,26.780001,19.748077,10861300
2009-03-16,27.070000,27.400000,26.280001,26.420000,19.482603,13215200
2009-03-17,26.510000,26.850000,25.670000,26.830000,19.784946,14259900
2009-03-18,26.240000,27.930000,25.700001,27.469999,20.256895,17978500
2009-03-19,27.969999,28.850000,27.770000,28.410000,20.950066,17542700
2009-03-20,28.629999,28.900000,26.730000,27.070000,19.961926,16531300
2009-03-23,28.139999,29.650000,27.530001,29.629999,21.849716,14463000
2009-03-24,29.540001,30.330000,28.540001,29.400000,21.680113,13690200
2009-03-25,30.139999,30.990000,27.690001,28.910000,21.318773,20700600
2009-03-26,29.570000,30.980000,29.450001,30.780001,22.697748,16161100
2009-03-27,30.200001,30.740000,29.750000,30.350000,22.380661,11277500
2009-03-30,29.340000,29.500000,27.049999,27.530001,20.301142,15827700
2009-03-31,28.160000,28.450001,27.440001,27.959999,20.618223,13405900
2009-04-01,27.500000,29.520000,27.440001,28.990000,21.377769,15308300
2009-04-02,30.290001,31.980000,30.000000,31.540001,23.258190,21643000
2009-04-03,31.600000,32.700001,30.920000,32.150002,23.708014,13674000
2009-04-06,31.719999,32.000000,30.230000,31.309999,23.088581,11067500
2009-04-07,30.389999,30.500000,29.379999,29.450001,21.716980,13156900
2009-04-08,29.770000,30.350000,28.879999,29.570000,21.805468,12817200
2009-04-09,30.510000,32.700001,30.510000,32.520000,23.980858,18171400
2009-04-13,32.250000,33.560001,31.480000,33.160000,24.452805,12458400
2009-04-14,32.669998,33.939999,32.410000,32.700001,24.113592,11034600
2009-04-15,32.599998,33.200001,32.070000,33.020000,24.349564,11224800
2009-04-16,32.500000,33.119999,31.330000,32.709999,24.431730,16226000
2009-04-17,32.680000,32.720001,31.209999,32.290001,24.118025,14723000
2009-04-20,31.620001,31.620001,30.170000,30.480000,22.766096,14373800
2009-04-21,28.980000,31.700001,28.500000,31.389999,23.445797,29526100
2009-04-22,31.559999,34.919998,31.400000,32.450001,24.237534,29665400
2009-04-23,32.730000,32.740002,31.469999,32.450001,24.237534,16288600
2009-04-24,32.650002,34.189999,32.240002,33.630001,25.118893,15805800
2009-04-27,32.730000,34.099998,32.689999,33.389999,24.939631,9647500
2009-04-28,33.000000,33.549999,32.400002,32.779999,24.484009,8480400
2009-04-29,33.169998,34.150002,33.000000,33.689999,25.163710,11981200
2009-04-30,34.419998,36.400002,34.349998,35.580002,26.575390,20103300
2009-05-01,35.869999,37.709999,35.650002,37.259998,27.830217,14113400
2009-05-04,37.930000,38.919998,37.599998,38.480000,28.741451,14399700
